method,attack,seed,round,client,is_attacker,norm
trimmed,none,0,14,rsna_12,False,19.877498626708984
trimmed,none,0,14,rsna_08,False,17.461523056030273
trimmed,none,0,14,kerm_02,False,20.9604549407959
trimmed,none,0,14,rsna_09,False,19.814565658569336
trimmed,none,0,14,rsna_06,False,18.601234436035156
trimmed,none,0,14,rsna_07,False,16.76894187927246
trimmed,none,0,14,rsna_02,False,25.007755279541016
trimmed,none,0,14,kerm_04,False,22.035736083984375
trimmed,none,0,14,rsna_04,False,20.90311050415039
trimmed,none,0,15,rsna_02,False,22.963220596313477
trimmed,none,0,15,rsna_06,False,21.650800704956055
trimmed,none,0,15,rsna_11,False,21.687044143676758
trimmed,none,0,15,rsna_01,False,25.35753059387207
trimmed,none,0,15,rsna_10,False,22.768545150756836
trimmed,none,0,15,kerm_02,False,22.242048263549805
trimmed,none,0,15,rsna_08,False,18.939741134643555
trimmed,none,0,15,rsna_12,False,20.621870040893555
trimmed,none,0,15,rsna_03,False,23.329265594482422
trimmed,none,0,15,rsna_05,False,20.677927017211914
trimmed,none,0,15,kerm_04,False,20.230478286743164
trimmed,none,0,15,rsna_09,False,19.637826919555664
trimmed,none,0,15,kerm_07,False,24.105663299560547
trimmed,none,0,15,rsna_07,False,18.118202209472656
trimmed,none,0,15,kerm_06,False,20.763887405395508
trimmed,none,0,16,kerm_04,False,21.721221923828125
trimmed,none,0,16,kerm_02,False,22.886211395263672
trimmed,none,0,16,rsna_02,False,24.09621810913086
trimmed,none,0,16,rsna_04,False,23.443424224853516
trimmed,none,0,16,rsna_12,False,22.8074893951416
trimmed,none,0,16,rsna_01,False,25.027450561523438
trimmed,none,0,16,rsna_11,False,24.967802047729492
trimmed,none,0,16,rsna_09,False,21.62432098388672
trimmed,none,0,16,kerm_08,False,25.79935646057129
trimmed,none,0,16,kerm_05,False,20.860233306884766
trimmed,none,0,16,kerm_03,False,24.901065826416016
trimmed,none,0,16,rsna_03,False,21.17637062072754
trimmed,none,0,16,rsna_10,False,17.473894119262695
trimmed,none,0,16,rsna_06,False,17.774879455566406
trimmed,none,0,16,rsna_08,False,17.62649154663086
trimmed,none,0,17,rsna_07,False,17.928930282592773
trimmed,none,0,17,rsna_10,False,17.040157318115234
trimmed,none,0,17,kerm_01,False,20.814762115478516
trimmed,none,0,17,kerm_04,False,17.583251953125
trimmed,none,0,17,kerm_03,False,21.299072265625
trimmed,none,0,17,rsna_06,False,17.83722496032715
trimmed,none,0,17,rsna_09,False,18.300403594970703
trimmed,none,0,17,kerm_02,False,23.106239318847656
trimmed,none,0,17,rsna_02,False,25.14518165588379
trimmed,none,0,17,kerm_05,False,19.894073486328125
trimmed,none,0,17,rsna_04,False,20.456607818603516
trimmed,none,0,17,kerm_08,False,26.065744400024414
trimmed,none,0,17,kerm_06,False,22.527177810668945
trimmed,none,0,17,rsna_05,False,20.76584243774414
trimmed,none,0,17,rsna_03,False,20.560014724731445
trimmed,none,0,18,kerm_02,False,19.030099868774414
trimmed,none,0,18,rsna_11,False,21.14813995361328
trimmed,none,0,18,kerm_08,False,23.490957260131836
trimmed,none,0,18,rsna_01,False,28.464256286621094
trimmed,none,0,18,rsna_12,False,26.66282844543457
trimmed,none,0,18,kerm_01,False,26.182416915893555
trimmed,none,0,18,rsna_09,False,21.836538314819336
trimmed,none,0,18,rsna_08,False,19.0595645904541
trimmed,none,0,18,rsna_07,False,18.3532657623291
trimmed,none,0,18,kerm_06,False,19.40260887145996
trimmed,none,0,18,rsna_10,False,19.92378044128418
trimmed,none,0,18,rsna_03,False,22.403059005737305
trimmed,none,0,18,kerm_04,False,21.04469871520996
trimmed,none,0,18,rsna_04,False,21.738418579101562
trimmed,none,0,18,kerm_07,False,30.892459869384766
trimmed,none,0,19,rsna_02,False,28.43170928955078
trimmed,none,0,19,rsna_12,False,20.546998977661133
trimmed,none,0,19,rsna_09,False,18.51694679260254
trimmed,none,0,19,rsna_08,False,20.55013656616211
trimmed,none,0,19,rsna_01,False,30.29277801513672
trimmed,none,0,19,kerm_07,False,21.834157943725586
trimmed,none,0,19,rsna_10,False,17.42261505126953
trimmed,none,0,19,kerm_03,False,20.16562271118164
trimmed,none,0,19,rsna_05,False,26.352861404418945
trimmed,none,0,19,rsna_11,False,19.663150787353516
trimmed,none,0,19,rsna_06,False,18.645450592041016
trimmed,none,0,19,rsna_03,False,22.846759796142578
trimmed,none,0,19,kerm_05,False,18.413532257080078
trimmed,none,0,19,kerm_08,False,24.180360794067383
trimmed,none,0,19,rsna_04,False,23.03287696838379
trimmed,none,0,20,rsna_02,False,24.94318199157715
trimmed,none,0,20,kerm_06,False,24.17267417907715
trimmed,none,0,20,rsna_10,False,21.69639015197754
trimmed,none,0,20,kerm_04,False,20.50709342956543
trimmed,none,0,20,rsna_07,False,22.90595245361328
trimmed,none,0,20,kerm_05,False,22.87608528137207
trimmed,none,0,20,rsna_09,False,18.450363159179688
trimmed,none,0,20,rsna_11,False,20.275529861450195
trimmed,none,0,20,rsna_06,False,18.52294921875
trimmed,none,0,20,rsna_05,False,26.335086822509766
trimmed,none,0,20,kerm_01,False,21.588417053222656
trimmed,none,0,20,rsna_08,False,19.44545555114746
trimmed,none,0,20,rsna_01,False,28.93944549560547
trimmed,none,0,20,rsna_04,False,20.883285522460938
trimmed,none,0,20,kerm_07,False,23.039770126342773
trimmed,none,0,21,kerm_01,False,20.840206146240234
trimmed,none,0,21,kerm_03,False,25.523950576782227
trimmed,none,0,21,rsna_05,False,19.342313766479492
trimmed,none,0,21,rsna_04,False,28.395963668823242
trimmed,none,0,21,kerm_02,False,21.923381805419922
trimmed,none,0,21,kerm_08,False,27.35749053955078
trimmed,none,0,21,rsna_09,False,19.0057315826416
trimmed,none,0,21,rsna_08,False,18.232421875
trimmed,none,0,21,rsna_10,False,18.3297061920166
trimmed,none,0,21,kerm_06,False,25.067197799682617
trimmed,none,0,21,kerm_07,False,22.440324783325195
trimmed,none,0,21,rsna_11,False,21.52001953125
trimmed,none,0,21,rsna_02,False,25.635753631591797
trimmed,none,0,21,kerm_05,False,25.69232940673828
trimmed,none,0,21,rsna_12,False,23.21085548400879
trimmed,none,0,22,kerm_08,False,25.242568969726562
trimmed,none,0,22,kerm_04,False,20.25673484802246
trimmed,none,0,22,rsna_06,False,19.380939483642578
trimmed,none,0,22,kerm_05,False,19.477598190307617
trimmed,none,0,22,rsna_05,False,24.179790496826172
trimmed,none,0,22,kerm_06,False,28.8278865814209
trimmed,none,0,22,kerm_07,False,22.112638473510742
trimmed,none,0,22,kerm_01,False,21.347257614135742
trimmed,none,0,22,rsna_10,False,23.636775970458984
trimmed,none,0,22,rsna_09,False,17.090736389160156
trimmed,none,0,22,rsna_02,False,26.029569625854492
trimmed,none,0,22,kerm_03,False,26.314437866210938
trimmed,none,0,22,rsna_11,False,19.020587921142578
trimmed,none,0,22,rsna_12,False,23.017213821411133
trimmed,none,0,22,rsna_08,False,19.033363342285156
trimmed,none,0,23,rsna_04,False,28.392900466918945
trimmed,none,0,23,rsna_03,False,26.203153610229492
trimmed,none,0,23,kerm_03,False,27.94902801513672
trimmed,none,0,23,kerm_07,False,21.44239044189453
trimmed,none,0,23,kerm_06,False,22.4324951171875
trimmed,none,0,23,rsna_10,False,24.893585205078125
trimmed,none,0,23,rsna_07,False,19.938364028930664
trimmed,none,0,23,kerm_04,False,20.56451416015625
trimmed,none,0,23,rsna_09,False,19.343753814697266
trimmed,none,0,23,kerm_08,False,29.08646011352539
trimmed,none,0,23,rsna_01,False,27.44514274597168
trimmed,none,0,23,rsna_12,False,21.10959243774414
trimmed,none,0,23,rsna_06,False,23.897640228271484
trimmed,none,0,23,rsna_11,False,19.24202537536621
trimmed,none,0,23,kerm_02,False,32.61042022705078
trimmed,none,0,24,rsna_06,False,27.443748474121094
trimmed,none,0,24,kerm_05,False,18.664365768432617
trimmed,none,0,24,rsna_05,False,22.252052307128906
trimmed,none,0,24,rsna_10,False,18.302249908447266
trimmed,none,0,24,kerm_06,False,22.27916717529297
trimmed,none,0,24,kerm_01,False,24.629444122314453
trimmed,none,0,24,rsna_12,False,20.71164894104004
trimmed,none,0,24,rsna_01,False,30.001440048217773
trimmed,none,0,24,rsna_11,False,18.998933792114258
trimmed,none,0,24,rsna_02,False,27.457399368286133
trimmed,none,0,24,kerm_04,False,20.13956069946289
trimmed,none,0,24,kerm_08,False,25.940622329711914
trimmed,none,0,24,kerm_03,False,22.620275497436523
trimmed,none,0,24,rsna_03,False,29.972272872924805
trimmed,none,0,24,kerm_02,False,24.483938217163086
trimmed,none,0,25,kerm_04,False,19.662704467773438
trimmed,none,0,25,kerm_02,False,26.099735260009766
trimmed,none,0,25,rsna_06,False,20.1240177154541
trimmed,none,0,25,kerm_01,False,32.780906677246094
trimmed,none,0,25,rsna_09,False,21.821229934692383
trimmed,none,0,25,rsna_03,False,26.027921676635742
trimmed,none,0,25,kerm_03,False,24.62823486328125
trimmed,none,0,25,rsna_04,False,29.089956283569336
trimmed,none,0,25,rsna_01,False,27.13591194152832
trimmed,none,0,25,rsna_11,False,22.786012649536133
trimmed,none,0,25,rsna_10,False,21.610910415649414
trimmed,none,0,25,rsna_12,False,20.62176513671875
trimmed,none,0,25,rsna_07,False,20.319799423217773
trimmed,none,0,25,kerm_06,False,23.403230667114258
trimmed,none,0,25,kerm_08,False,30.33133316040039
trimmed,none,0,26,kerm_07,False,27.15345573425293
trimmed,none,0,26,rsna_05,False,21.83742904663086
trimmed,none,0,26,rsna_12,False,21.860450744628906
trimmed,none,0,26,rsna_10,False,22.850460052490234
trimmed,none,0,26,kerm_03,False,24.91752815246582
trimmed,none,0,26,rsna_01,False,27.26872444152832
trimmed,none,0,26,kerm_04,False,18.74758529663086
trimmed,none,0,26,rsna_06,False,19.600074768066406
trimmed,none,0,26,rsna_03,False,23.232988357543945
trimmed,none,0,26,kerm_08,False,25.110206604003906
trimmed,none,0,26,rsna_07,False,18.128286361694336
trimmed,none,0,26,kerm_01,False,21.139802932739258
trimmed,none,0,26,rsna_11,False,18.997177124023438
trimmed,none,0,26,rsna_04,False,23.03792953491211
trimmed,none,0,26,rsna_09,False,18.96598243713379
trimmed,none,0,27,rsna_04,False,23.030179977416992
trimmed,none,0,27,kerm_03,False,30.650266647338867
trimmed,none,0,27,rsna_06,False,19.02604866027832
trimmed,none,0,27,kerm_06,False,25.489160537719727
trimmed,none,0,27,kerm_05,False,25.269067764282227
trimmed,none,0,27,rsna_09,False,17.432584762573242
trimmed,none,0,27,kerm_01,False,23.93478012084961
trimmed,none,0,27,rsna_03,False,28.13921546936035
trimmed,none,0,27,rsna_12,False,22.412622451782227
trimmed,none,0,27,kerm_04,False,24.516504287719727
trimmed,none,0,27,rsna_01,False,26.386030197143555
trimmed,none,0,27,rsna_07,False,22.713916778564453
trimmed,none,0,27,kerm_07,False,27.906261444091797
trimmed,none,0,27,kerm_02,False,30.46463394165039
trimmed,none,0,27,rsna_10,False,21.193410873413086
trimmed,none,0,28,rsna_11,False,22.838409423828125
trimmed,none,0,28,rsna_10,False,19.969999313354492
trimmed,none,0,28,rsna_08,False,23.21158218383789
trimmed,none,0,28,rsna_04,False,28.750852584838867
trimmed,none,0,28,rsna_02,False,25.082618713378906
trimmed,none,0,28,kerm_02,False,29.53664779663086
trimmed,none,0,28,kerm_06,False,24.16097640991211
trimmed,none,0,28,kerm_05,False,23.14672088623047
trimmed,none,0,28,kerm_03,False,19.364299774169922
trimmed,none,0,28,rsna_01,False,34.61723327636719
trimmed,none,0,28,kerm_04,False,21.949064254760742
trimmed,none,0,28,kerm_08,False,32.529571533203125
trimmed,none,0,28,rsna_09,False,19.15210723876953
trimmed,none,0,28,kerm_07,False,29.187971115112305
trimmed,none,0,28,rsna_12,False,21.34816551208496
trimmed,none,0,29,rsna_09,False,17.316110610961914
trimmed,none,0,29,kerm_05,False,20.96263313293457
trimmed,none,0,29,kerm_02,False,26.18391227722168
trimmed,none,0,29,rsna_12,False,21.379032135009766
trimmed,none,0,29,kerm_08,False,29.7562255859375
trimmed,none,0,29,rsna_02,False,28.75960922241211
trimmed,none,0,29,rsna_04,False,24.114782333374023
trimmed,none,0,29,kerm_06,False,20.434350967407227
trimmed,none,0,29,rsna_05,False,35.33842468261719
trimmed,none,0,29,kerm_03,False,27.545578002929688
trimmed,none,0,29,rsna_11,False,22.669645309448242
trimmed,none,0,29,rsna_03,False,27.828004837036133
trimmed,none,0,29,rsna_08,False,21.206035614013672
trimmed,none,0,29,rsna_07,False,23.555585861206055
trimmed,none,0,29,rsna_06,False,18.160717010498047
trimmed,none,0,30,kerm_04,False,23.473613739013672
trimmed,none,0,30,rsna_04,False,22.89472198486328
trimmed,none,0,30,rsna_01,False,31.60630226135254
trimmed,none,0,30,kerm_02,False,24.074373245239258
trimmed,none,0,30,rsna_08,False,18.138696670532227
trimmed,none,0,30,kerm_01,False,50.21360778808594
trimmed,none,0,30,rsna_03,False,30.185768127441406
trimmed,none,0,30,rsna_07,False,18.337459564208984
trimmed,none,0,30,rsna_12,False,21.072649002075195
trimmed,none,0,30,kerm_08,False,30.912635803222656
trimmed,none,0,30,kerm_06,False,28.294361114501953
trimmed,none,0,30,rsna_05,False,25.315082550048828
trimmed,none,0,30,kerm_03,False,27.405467987060547
trimmed,none,0,30,kerm_07,False,30.12460708618164
trimmed,none,0,30,rsna_10,False,21.540863037109375
trimmed,none,1,1,rsna_10,False,22.28624725341797
trimmed,none,1,1,rsna_08,False,22.418075561523438
trimmed,none,1,1,kerm_07,False,22.129972457885742
trimmed,none,1,1,kerm_02,False,22.782339096069336
trimmed,none,1,1,kerm_08,False,22.259235382080078
trimmed,none,1,1,kerm_01,False,22.904762268066406
trimmed,none,1,1,rsna_01,False,23.9483585357666
trimmed,none,1,1,rsna_11,False,22.64115333557129
trimmed,none,1,1,kerm_06,False,22.065250396728516
trimmed,none,1,1,rsna_06,False,22.790050506591797
trimmed,none,1,1,kerm_03,False,22.4008731842041
trimmed,none,1,1,kerm_04,False,22.683717727661133
trimmed,none,1,1,rsna_05,False,22.888986587524414
trimmed,none,1,1,kerm_05,False,22.472726821899414
trimmed,none,1,1,rsna_02,False,22.948375701904297
trimmed,none,1,2,kerm_06,False,17.057031631469727
trimmed,none,1,2,rsna_08,False,18.573667526245117
trimmed,none,1,2,rsna_11,False,17.91526985168457
trimmed,none,1,2,rsna_06,False,19.146682739257812
trimmed,none,1,2,rsna_02,False,20.957014083862305
trimmed,none,1,2,rsna_01,False,21.117645263671875
trimmed,none,1,2,kerm_04,False,16.032154083251953
trimmed,none,1,2,kerm_05,False,16.639835357666016
trimmed,none,1,2,kerm_02,False,16.812299728393555
trimmed,none,1,2,kerm_08,False,16.726078033447266
trimmed,none,1,2,kerm_03,False,16.87415313720703
trimmed,none,1,2,rsna_09,False,18.748703002929688
trimmed,none,1,2,kerm_01,False,17.001344680786133
trimmed,none,1,2,rsna_04,False,19.486799240112305
trimmed,none,1,2,rsna_05,False,18.980358123779297
trimmed,none,1,3,rsna_01,False,20.94209861755371
trimmed,none,1,3,kerm_04,False,21.245180130004883
trimmed,none,1,3,kerm_07,False,19.402925491333008
trimmed,none,1,3,rsna_06,False,18.784320831298828
trimmed,none,1,3,rsna_09,False,18.72113037109375
trimmed,none,1,3,rsna_10,False,18.358827590942383
trimmed,none,1,3,kerm_03,False,17.893539428710938
trimmed,none,1,3,rsna_04,False,19.63287353515625
trimmed,none,1,3,rsna_12,False,18.423358917236328
trimmed,none,1,3,kerm_05,False,19.550477981567383
trimmed,none,1,3,rsna_03,False,21.56503677368164
trimmed,none,1,3,rsna_11,False,19.092281341552734
trimmed,none,1,3,kerm_06,False,18.126033782958984
trimmed,none,1,3,rsna_08,False,18.766942977905273
trimmed,none,1,3,kerm_02,False,16.913999557495117
trimmed,none,1,4,kerm_08,False,20.309261322021484
trimmed,none,1,4,rsna_02,False,23.394577026367188
trimmed,none,1,4,rsna_07,False,20.199678421020508
trimmed,none,1,4,rsna_08,False,19.327531814575195
trimmed,none,1,4,rsna_05,False,21.280996322631836
trimmed,none,1,4,kerm_02,False,18.08746337890625
trimmed,none,1,4,kerm_01,False,18.927343368530273
trimmed,none,1,4,kerm_03,False,17.796348571777344
trimmed,none,1,4,kerm_06,False,19.053726196289062
trimmed,none,1,4,rsna_03,False,22.557903289794922
trimmed,none,1,4,rsna_04,False,20.133424758911133
trimmed,none,1,4,kerm_07,False,19.211814880371094
trimmed,none,1,4,rsna_11,False,18.13145637512207
trimmed,none,1,4,rsna_06,False,19.93526268005371
trimmed,none,1,4,rsna_09,False,18.660064697265625
trimmed,none,1,5,kerm_08,False,20.134321212768555
trimmed,none,1,5,kerm_05,False,19.804384231567383
trimmed,none,1,5,kerm_07,False,23.079763412475586
trimmed,none,1,5,rsna_12,False,19.87482261657715
trimmed,none,1,5,kerm_06,False,19.947265625
trimmed,none,1,5,kerm_04,False,21.38945198059082
trimmed,none,1,5,rsna_11,False,18.887470245361328
